id,location,price,area,date_posted,fridge,washer,air_condition,wifi
1860,"Liên Chiểu, Đà Nẵng",1600000,30,10/28/2021,0,1,0,1
1861,"Hải Châu, Đà Nẵng",2500000,20,10/28/2021,1,1,1,1
1862,"Cẩm Lệ, Đà Nẵng",1000000,19,10/28/2021,0,0,0,1
1863,"Cẩm Lệ, Đà Nẵng",1800000,35,10/28/2021,0,0,0,0
1864,"Thanh Khê, Đà Nẵng",2200000,22,10/28/2021,1,1,1,1
1865,"Liên Chiểu, Đà Nẵng",1400000,25,10/28/2021,0,0,0,0
1866,"Liên Chiểu, Đà Nẵng",1200000,22,10/28/2021,0,0,0,1
1867,"Cẩm Lệ, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1868,"Hải Châu, Đà Nẵng",2500000,25,10/28/2021,1,1,1,1
1869,"Liên Chiểu, Đà Nẵng",1500000,25,10/28/2021,0,0,0,0
1870,"Liên Chiểu, Đà Nẵng",1500000,22,10/28/2021,0,0,0,1
1871,"Ngũ Hành Sơn, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1872,"Cẩm Lệ, Đà Nẵng",1500000,20,10/28/2021,0,0,0,1
1873,"Liên Chiểu, Đà Nẵng",1300000,19,10/28/2021,0,0,0,0
1874,"Hải Châu, Đà Nẵng",2000000,20,10/28/2021,0,0,1,0
1875,"Thanh Khê, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1876,"Thanh Khê, Đà Nẵng",1500000,15,10/28/2021,1,1,1,1
1877,"Cẩm Lệ, Đà Nẵng",1900000,17,10/28/2021,1,1,0,0
1878,"Liên Chiểu, Đà Nẵng",1800000,18,10/28/2021,0,0,0,0
1879,"Liên Chiểu, Đà Nẵng",1500000,25,10/28/2021,0,0,0,0
1880,"Thanh Khê, Đà Nẵng",1400000,15,10/28/2021,0,0,0,0
1881,"Sơn Trà, Đà Nẵng",3300000,24,10/28/2021,1,1,1,1
1882,"Cẩm Lệ, Đà Nẵng",2000000,20,10/28/2021,0,0,0,1
1883,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1884,"Cẩm Lệ, Đà Nẵng",900000000,15,10/28/2021,0,0,0,0
1885,"Hải Châu, Đà Nẵng",2200000,22,10/28/2021,0,0,0,0
1886,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1887,"Cẩm Lệ, Đà Nẵng",1500000,27,10/28/2021,0,0,0,0
1888,"Sơn Trà, Đà Nẵng",3500000,40,10/28/2021,1,1,1,1
1889,"Ngũ Hành Sơn, Đà Nẵng",1800000,18,10/28/2021,0,0,0,0
1890,"Hải Châu, Đà Nẵng",2500000,25,10/28/2021,0,0,0,1
1891,"Liên Chiểu, Đà Nẵng",1500000,19,10/28/2021,0,0,0,0
1892,"Cẩm Lệ, Đà Nẵng",2700000,27,10/28/2021,0,0,0,1
1893,"Hải Châu, Đà Nẵng",2200000,22,10/28/2021,0,1,0,0
1894,"Hải Châu, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1895,"Thanh Khê, Đà Nẵng",2000000,24,10/28/2021,1,1,1,1
1896,"Hải Châu, Đà Nẵng",2000000,19,10/28/2021,0,0,0,0
1897,"Sơn Trà, Đà Nẵng",1500000,30,10/28/2021,0,0,0,0
1898,"Hòa Vang, Đà Nẵng",800000000,16,10/28/2021,0,0,0,0
1899,"Liên Chiểu, Đà Nẵng",1800000,30,10/28/2021,0,0,0,0
1900,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/28/2021,1,1,1,1
1901,"Liên Chiểu, Đà Nẵng",700000000,16,10/28/2021,0,0,0,0
1902,"Cẩm Lệ, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1903,"Ngũ Hành Sơn, Đà Nẵng",2200000,20,10/28/2021,0,0,0,0
1904,"Hải Châu, Đà Nẵng",1800000,18,10/28/2021,0,0,0,0
1905,"Cẩm Lệ, Đà Nẵng",1700000,30,10/28/2021,0,0,0,0
1906,"Hải Châu, Đà Nẵng",1800000,18,10/28/2021,1,1,1,1
1907,"Thanh Khê, Đà Nẵng",2500000,20,10/28/2021,0,0,1,0
1908,"Liên Chiểu, Đà Nẵng",1800000,40,10/28/2021,0,0,0,0
1909,"Liên Chiểu, Đà Nẵng",1100000,16,10/28/2021,1,1,1,1
1910,"Ngũ Hành Sơn, Đà Nẵng",1500000,25,10/28/2021,0,0,0,1
1911,"Ngũ Hành Sơn, Đà Nẵng",2500000,30,10/28/2021,1,1,1,1
1912,"Cẩm Lệ, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1913,"Ngũ Hành Sơn, Đà Nẵng",2800000,35,10/28/2021,1,1,1,1
1914,"Liên Chiểu, Đà Nẵng",1600000,24,10/28/2021,0,0,0,1
1915,"Cẩm Lệ, Đà Nẵng",500000000,16,10/28/2021,0,0,0,0
1916,"Hải Châu, Đà Nẵng",1800000,18,10/28/2021,0,0,0,0
1917,"Ngũ Hành Sơn, Đà Nẵng",2800000,22,10/28/2021,1,1,1,1
1918,"Sơn Trà, Đà Nẵng",2500000,30,10/28/2021,1,1,1,1
1919,"Hải Châu, Đà Nẵng",800000000,14,10/28/2021,0,0,0,0
1920,"Hải Châu, Đà Nẵng",2500000,20,10/28/2021,0,1,0,0
1921,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1922,"Thanh Khê, Đà Nẵng",3000000,25,10/28/2021,0,1,0,0
1923,"Cẩm Lệ, Đà Nẵng",2500000,25,10/28/2021,0,1,0,0
1924,"Ngũ Hành Sơn, Đà Nẵng",3500000,35,10/28/2021,1,1,1,1
1925,"Thanh Khê, Đà Nẵng",1700000,18,10/28/2021,0,0,0,0
1926,"Sơn Trà, Đà Nẵng",2500000,35,10/28/2021,0,0,0,0
1927,"Thanh Khê, Đà Nẵng",1500000,17,10/28/2021,0,0,0,0
1928,"Ngũ Hành Sơn, Đà Nẵng",3000000,30,10/28/2021,1,1,1,0
1929,"Hải Châu, Đà Nẵng",3000000,40,10/28/2021,1,1,1,1
1930,"Cẩm Lệ, Đà Nẵng",2700000,27,10/28/2021,0,0,0,0
1931,"Ngũ Hành Sơn, Đà Nẵng",2500000,25,10/28/2021,1,1,1,1
1932,"Thanh Khê, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1933,"Ngũ Hành Sơn, Đà Nẵng",1400000,20,10/28/2021,0,0,0,0
1934,"Ngũ Hành Sơn, Đà Nẵng",2000000,18,10/28/2021,1,1,1,1
1935,"Hải Châu, Đà Nẵng",3500000,35,10/28/2021,0,0,0,0
1936,"Liên Chiểu, Đà Nẵng",1600000,16,10/28/2021,0,0,0,1
1937,"Ngũ Hành Sơn, Đà Nẵng",1600000,20,10/28/2021,0,0,0,1
1938,"Liên Chiểu, Đà Nẵng",1500000,20,10/28/2021,0,0,0,1
1939,"Thanh Khê, Đà Nẵng",2500000,40,10/28/2021,0,0,0,0
1940,"Liên Chiểu, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1941,"Liên Chiểu, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1942,"Liên Chiểu, Đà Nẵng",1700000,25,10/28/2021,0,0,0,0
1943,"Liên Chiểu, Đà Nẵng",900000000,20,10/28/2021,0,0,0,0
1944,"Thanh Khê, Đà Nẵng",2200000,30,10/28/2021,0,0,0,0
1945,"Hải Châu, Đà Nẵng",3500000,30,10/28/2021,1,1,1,1
1946,"Cẩm Lệ, Đà Nẵng",2200000,17,10/28/2021,0,0,0,1
1947,"Ngũ Hành Sơn, Đà Nẵng",1600000,16,10/28/2021,1,1,1,1
1948,"Liên Chiểu, Đà Nẵng",1400000,20,10/28/2021,0,0,0,0
1949,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,0,0,1
1950,"Liên Chiểu, Đà Nẵng",1500000,25,10/28/2021,0,0,0,0
1951,"Hải Châu, Đà Nẵng",1500000,14,10/28/2021,1,0,1,0
1952,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/28/2021,1,1,1,1
1953,"Ngũ Hành Sơn, Đà Nẵng",2800000,28,10/28/2021,1,1,1,1
1954,"Thanh Khê, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1955,"Ngũ Hành Sơn, Đà Nẵng",1300000,15,10/28/2021,0,0,0,1
1956,"Hải Châu, Đà Nẵng",1700000,25,10/28/2021,0,0,0,0
1957,"Liên Chiểu, Đà Nẵng",1800000,25,10/28/2021,0,0,0,1
1958,"Ngũ Hành Sơn, Đà Nẵng",1400000,18,10/28/2021,0,0,0,0
1959,"Thanh Khê, Đà Nẵng",1200000,19,10/28/2021,0,0,0,0
1960,"Cẩm Lệ, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1961,"Thanh Khê, Đà Nẵng",1500000,17,10/28/2021,0,0,0,0
1962,"Thanh Khê, Đà Nẵng",2500000,25,10/28/2021,0,0,0,0
1963,"Cẩm Lệ, Đà Nẵng",1800000,20,10/28/2021,0,0,0,0
1964,"Liên Chiểu, Đà Nẵng",1100000,24,10/28/2021,0,0,0,1
1965,"Ngũ Hành Sơn, Đà Nẵng",1600000,20,10/28/2021,0,0,0,1
1966,"Thanh Khê, Đà Nẵng",3000000,27,10/28/2021,1,1,1,1
1967,"Sơn Trà, Đà Nẵng",1600000,25,10/28/2021,0,0,0,0
1968,"Ngũ Hành Sơn, Đà Nẵng",2800000,28,10/28/2021,1,1,1,1
1969,"Thanh Khê, Đà Nẵng",1300000,20,10/28/2021,0,0,0,0
1970,"Ngũ Hành Sơn, Đà Nẵng",1300000,19,10/28/2021,0,0,0,0
1971,"Hải Châu, Đà Nẵng",2000000,25,10/28/2021,1,1,1,1
1972,"Hải Châu, Đà Nẵng",3500000,35,10/28/2021,1,1,1,1
1973,"Thanh Khê, Đà Nẵng",1700000,25,10/28/2021,0,0,0,0
1974,"Hải Châu, Đà Nẵng",2500000,25,10/28/2021,0,0,0,0
1975,"Ngũ Hành Sơn, Đà Nẵng",1200000,20,10/28/2021,0,0,0,0
1976,"Thanh Khê, Đà Nẵng",1400000,25,10/28/2021,0,0,0,0
1977,"Hải Châu, Đà Nẵng",1000000,18,10/28/2021,0,0,0,0
1978,"Thanh Khê, Đà Nẵng",2500000,25,10/28/2021,0,0,0,0
1979,"Thanh Khê, Đà Nẵng",1700000,17,10/28/2021,1,1,1,1
1980,"Cẩm Lệ, Đà Nẵng",3000000,50,10/28/2021,1,1,1,1
1981,"Thanh Khê, Đà Nẵng",1500000,18,10/28/2021,1,0,0,0
1982,"Hải Châu, Đà Nẵng",1700000,20,10/28/2021,1,1,1,1
1983,"Thanh Khê, Đà Nẵng",1400000,20,10/28/2021,0,0,0,0
1984,"Ngũ Hành Sơn, Đà Nẵng",1900000,16,10/28/2021,0,0,0,0
1985,"Hải Châu, Đà Nẵng",1300000,20,10/28/2021,0,0,0,0
1986,"Hải Châu, Đà Nẵng",2000000,30,10/28/2021,0,0,0,1
1987,"Hải Châu, Đà Nẵng",2300000,25,10/28/2021,1,1,1,1
1988,"Hải Châu, Đà Nẵng",1500000,20,10/28/2021,1,1,1,1
1989,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1990,"Liên Chiểu, Đà Nẵng",1200000,18,10/28/2021,0,0,0,0
1991,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1992,"Thanh Khê, Đà Nẵng",2500000,25,10/28/2021,0,0,1,0
1993,"Ngũ Hành Sơn, Đà Nẵng",2200000,22,10/28/2021,0,0,0,0
1994,"Ngũ Hành Sơn, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1995,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1996,"Liên Chiểu, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1997,"Liên Chiểu, Đà Nẵng",1100000,18,10/28/2021,0,0,0,1
1998,"Sơn Trà, Đà Nẵng",1000000,20,10/28/2021,1,1,1,1
1999,"Hải Châu, Đà Nẵng",1600000,25,10/28/2021,0,0,0,0
2000,"Hải Châu, Đà Nẵng",3000000,30,10/28/2021,0,0,0,0
2001,"Cẩm Lệ, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
2002,"Hải Châu, Đà Nẵng",2300000,23,10/28/2021,0,0,0,0
2003,"Hải Châu, Đà Nẵng",1800000,15,10/28/2021,0,0,0,0
2004,"Ngũ Hành Sơn, Đà Nẵng",1600000,20,10/28/2021,0,0,0,1
2005,"Ngũ Hành Sơn, Đà Nẵng",1300000,20,10/28/2021,0,0,0,1
2006,"Ngũ Hành Sơn, Đà Nẵng",1500000,19,10/28/2021,0,0,0,0
2007,"Ngũ Hành Sơn, Đà Nẵng",1500000,15,10/28/2021,0,0,0,0
2008,"Ngũ Hành Sơn, Đà Nẵng",2500000,20,10/28/2021,1,1,1,1
2009,"Sơn Trà, Đà Nẵng",1000000,18,10/28/2021,0,0,0,1
2010,"Hòa Vang, Đà Nẵng",6000000,17,10/28/2021,0,0,0,0
2011,"Liên Chiểu, Đà Nẵng",700000000,19,10/28/2021,0,0,0,0
2012,"Thanh Khê, Đà Nẵng",2000000,20,10/28/2021,1,1,0,0
2013,"Cẩm Lệ, Đà Nẵng",1800000,20,10/28/2021,1,1,1,1
2014,"Thanh Khê, Đà Nẵng",2000000,20,10/28/2021,0,0,0,1
2015,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
2016,"Liên Chiểu, Đà Nẵng",1200000,17,10/28/2021,0,0,0,1
2017,"Liên Chiểu, Đà Nẵng",1800000,20,10/28/2021,0,0,0,1
2018,"Thanh Khê, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
2019,"Sơn Trà, Đà Nẵng",3000000,27,10/28/2021,1,1,1,1
2020,"Thanh Khê, Đà Nẵng",2000000,15,10/28/2021,0,0,0,1
2021,"Liên Chiểu, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
2022,"Hải Châu, Đà Nẵng",2600000,20,10/28/2021,0,0,0,0
2023,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
2024,"Thanh Khê, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
2025,"Liên Chiểu, Đà Nẵng",1000000,20,10/28/2021,0,0,0,1
2026,"Hải Châu, Đà Nẵng",1200000,16,10/28/2021,0,0,0,0
2027,"Ngũ Hành Sơn, Đà Nẵng",1500000,40,10/28/2021,0,0,0,0
2028,"Hải Châu, Đà Nẵng",2100000,21,10/28/2021,0,0,0,1
2029,"Liên Chiểu, Đà Nẵng",2000000,25,10/28/2021,1,1,1,1
2030,"Hòa Vang, Đà Nẵng",1500000,20,10/28/2021,0,0,0,1
2031,"Hải Châu, Đà Nẵng",3000000,26,10/28/2021,1,1,1,1
2032,"Hải Châu, Đà Nẵng",1600000,16,10/28/2021,0,0,0,1
2033,"Hải Châu, Đà Nẵng",3200000,28,10/28/2021,0,1,0,0
2034,"Cẩm Lệ, Đà Nẵng",1000000,18,10/28/2021,0,0,0,0
2035,"Thanh Khê, Đà Nẵng",2200000,22,10/28/2021,0,0,0,0
2036,"Sơn Trà, Đà Nẵng",3000000,28,10/28/2021,1,1,1,1
2037,"Cẩm Lệ, Đà Nẵng",1500000,25,10/28/2021,0,0,0,0
2038,"Hải Châu, Đà Nẵng",2000000,22,10/28/2021,0,0,0,0
2039,"Cẩm Lệ, Đà Nẵng",1600000,20,10/28/2021,0,0,0,1
2040,"Thanh Khê, Đà Nẵng",3300000,25,10/28/2021,1,1,1,1
2041,"Hải Châu, Đà Nẵng",1600000,10,10/28/2021,1,1,1,1
2042,"Hải Châu, Đà Nẵng",1600000,20,10/28/2021,0,0,0,1
2043,"Cẩm Lệ, Đà Nẵng",1700000,17,10/28/2021,0,0,0,1
2044,"Ngũ Hành Sơn, Đà Nẵng",1500000,22,10/28/2021,0,0,0,0
2045,"Hải Châu, Đà Nẵng",1500000,15,10/28/2021,0,0,0,0
2046,"Hải Châu, Đà Nẵng",1300000,30,10/28/2021,1,1,1,1
2047,"Hải Châu, Đà Nẵng",2000000,25,10/28/2021,0,0,0,0
2048,"Cẩm Lệ, Đà Nẵng",2200000,22,10/28/2021,0,0,0,0
2049,"Ngũ Hành Sơn, Đà Nẵng",3500000,26,10/28/2021,1,1,1,1
2050,"Liên Chiểu, Đà Nẵng",1300000,18,10/28/2021,0,0,0,1
2051,"Sơn Trà, Đà Nẵng",3000000,25,10/28/2021,1,1,1,1
2052,"Ngũ Hành Sơn, Đà Nẵng",1700000,25,10/28/2021,0,0,0,0
2053,"Liên Chiểu, Đà Nẵng",1800000,25,10/28/2021,0,0,0,0
2054,"Liên Chiểu, Đà Nẵng",1400000,25,10/28/2021,0,0,0,0
2055,"Hải Châu, Đà Nẵng",1300000,25,10/28/2021,1,1,1,1
2056,"Hải Châu, Đà Nẵng",2000000,25,10/28/2021,0,0,0,0
2057,"Ngũ Hành Sơn, Đà Nẵng",2300000,25,10/28/2021,0,0,0,0
2058,"Hải Châu, Đà Nẵng",1700000,28,10/28/2021,1,1,1,1
2059,"Hải Châu, Đà Nẵng",3000000,35,10/28/2021,0,0,1,1
